order_id,product_id,category,product_price,freight_value,payment_gap,price_zscore
00a57dfbb049fbaae10763e2cf15f797,56cdfe67fbda57c1dcc752f5f361f981,computers_accessories,89.9,22.56,224.92,0.1643857823384589
00a57dfbb049fbaae10763e2cf15f797,56cdfe67fbda57c1dcc752f5f361f981,computers_accessories,89.9,22.56,224.92,0.1643857823384589
00ac05fe0fc047c54418098eb64e3aaa,78efe838c04bbc568be034082200ac20,furniture_decor,99.9,23.57,123.47,0.10942723573710357
00c9474e0334f7a4ffc8c3a8bd21a51e,4b2653088591de362e6ba85b4a474c75,bed_bath_table,1050.61,25.13,0.0,5.11553674820035
00c95282163553a982f38481f9488481,ef8856db4e302ad33dc4d91e40f7593c,sports_leisure,106.9,18.0,60.0,0.07095625311615482
00c9f7d4b0e87781465e562dc109f6aa,1a0d662b65b5ef08796501b064c853af,auto,14.99,15.1,90.27,0.5760802549292119
00c9f7d4b0e87781465e562dc109f6aa,1a0d662b65b5ef08796501b064c853af,auto,14.99,15.1,90.27,0.5760802549292119
00c9f7d4b0e87781465e562dc109f6aa,1a0d662b65b5ef08796501b064c853af,auto,14.99,15.1,90.27,0.5760802549292119
00c9f7d4b0e87781465e562dc109f6aa,1a0d662b65b5ef08796501b064c853af,auto,14.99,15.1,90.27,0.5760802549292119
00d1e381c0995f0bdb95909fe7434d0b,23227b07fc69250d2fa4be6602011aea,bed_bath_table,64.9,20.18,85.07999999999998,0.3017821488418473
00d1e381c0995f0bdb95909fe7434d0b,23227b07fc69250d2fa4be6602011aea,bed_bath_table,64.9,20.18,85.07999999999998,0.3017821488418473
00d2559e61b9a0744a0552c35c5ecccb,44fc450365728c413fefc547592626be,small_appliances,849.0,23.52,0.0,4.007517490170425
00d50baf1bc56a3c59de1810a6b84b0d,71a7800a633691de8ecdd17463335e2e,costruction_tools_garden,59.9,34.22,94.12,0.329261422142525
00d50baf1bc56a3c59de1810a6b84b0d,71a7800a633691de8ecdd17463335e2e,costruction_tools_garden,59.9,34.22,94.12,0.329261422142525
00c47fefb9a49baec12ab3654d7f548e,f196248e8b5d060cca414a664ea9a76f,auto,199.0,67.69,0.0,0.4352119610823279
00e5b655df1cc911466758210325c67c,880be32f4db1d9f6e2bec38fb6ac23ab,toys,44.9,11.85,56.75,0.411699242044558
00e5b655df1cc911466758210325c67c,880be32f4db1d9f6e2bec38fb6ac23ab,toys,44.9,11.85,56.75,0.411699242044558
00e6bc6b166eb28b4502c1cad4457248,9dae52e79d63184a0b32da87c5aabecf,watches_gifts,132.9,19.03,66.07000000000001,0.07193596804736908
00f1cc7439ccb8671133776d1829faf5,2fd91ba79b5f4f8342b67bd79cb54b3f,toys,34.99,9.34,132.99,0.46616316172650113
00f1cc7439ccb8671133776d1829faf5,2fd91ba79b5f4f8342b67bd79cb54b3f,toys,34.99,9.34,132.99,0.46616316172650113
00f1cc7439ccb8671133776d1829faf5,2fd91ba79b5f4f8342b67bd79cb54b3f,toys,34.99,9.34,132.99,0.46616316172650113
00f1cc7439ccb8671133776d1829faf5,2fd91ba79b5f4f8342b67bd79cb54b3f,toys,34.99,9.34,132.99,0.46616316172650113
00d88c00221ce96a1cfcaca9f2fceb3b,7814c273ab16783d73a9863ebfa8b141,furniture_decor,250.0,97.56,0.0,0.7155005487492402
00f86b368251d739f1896d41469b2b7a,9b08a09bf2fd9731cfca8cb3db24457c,construction_tools_construction,39.97,18.38,116.70000000000002,0.4387938055190262
00f86b368251d739f1896d41469b2b7a,9b08a09bf2fd9731cfca8cb3db24457c,construction_tools_construction,39.97,18.38,116.70000000000002,0.4387938055190262
00fed9e582d5a3e38566872eec164ac6,1491a8ff192d4b5c369b0eaa2fe33ee5,bed_bath_table,179.99,26.1,206.09,0.33073576399315147
00fed9e582d5a3e38566872eec164ac6,1491a8ff192d4b5c369b0eaa2fe33ee5,bed_bath_table,179.99,26.1,206.09,0.33073576399315147
010b143d83a59b355cd5a75c0f0fd785,6ff1fc9209c7854704a4f75c9fac41b4,agro_industry_and_commerce,22.0,34.15,168.45,0.5375543137616617
010b143d83a59b355cd5a75c0f0fd785,6ff1fc9209c7854704a4f75c9fac41b4,agro_industry_and_commerce,22.0,34.15,168.45,0.5375543137616617
010b143d83a59b355cd5a75c0f0fd785,6ff1fc9209c7854704a4f75c9fac41b4,agro_industry_and_commerce,22.0,34.15,168.45,0.5375543137616617
010b143d83a59b355cd5a75c0f0fd785,6ff1fc9209c7854704a4f75c9fac41b4,agro_industry_and_commerce,22.0,34.15,168.45,0.5375543137616617
010e7dda85fff564e8b7076ae3928efb,53759a2ecddad2bb87a079a1f1519f73,garden_tools,49.0,17.67,66.67,0.3891662379380023
010e7dda85fff564e8b7076ae3928efb,53759a2ecddad2bb87a079a1f1519f73,garden_tools,49.0,17.67,66.67,0.3891662379380023
0110688c40ff035d672af3aac1f38f10,79c0ace2ccf0da036e787875a49151a4,kitchen_dining_laundry_garden_furniture,379.0,79.94,0.0,1.424465799906724
011108c8a3d6eee6807f48a2e639439f,ea11e700a343582ad56e4c70e966cb36,unknown,593.36,98.13,0.0,2.6025572048533774
01115c06246220def210911556bdc0e5,c31539851232e3accbf0ef4c571f97f2,bed_bath_table,52.5,19.34,71.84,0.36993074662752795
01115c06246220def210911556bdc0e5,c31539851232e3accbf0ef4c571f97f2,bed_bath_table,52.5,19.34,71.84,0.36993074662752795
011331376a4c6cc7a9e5bc165ec169d0,cdb8d3c880b6639a70764c6734e6bb69,health_beauty,66.0,78.63,0.0,0.29573670871569824
0113c9989fe6e5007795daec0633b405,e8ca1ff2d0a28edb5be8bfbf2964dc3a,sports_leisure,49.0,15.44,64.44,0.3891662379380023
0113c9989fe6e5007795daec0633b405,e8ca1ff2d0a28edb5be8bfbf2964dc3a,sports_leisure,49.0,15.44,64.44,0.3891662379380023
01144cadcf64b6427f0a6580a3033220,b8a0d73b2a06e7910d9864dccdb0cda2,health_beauty,59.9,24.7,86.70000000000002,0.329261422142525
00f6ac4816d12f49026b09f2aa77d15f,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,35.0,19.44,108.88,0.4661082031798998
00f6ac4816d12f49026b09f2aa77d15f,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,35.0,19.44,108.88,0.4661082031798998
00f6ac4816d12f49026b09f2aa77d15f,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,35.0,19.44,108.88,0.4661082031798998
00f86b368251d739f1896d41469b2b7a,9b08a09bf2fd9731cfca8cb3db24457c,construction_tools_construction,39.97,18.38,116.70000000000002,0.4387938055190262
0123a055aa66357326dd6db066592a7d,b0961721fd839e9982420e807758a2a6,garden_tools,53.9,33.93,87.83,0.36223655010333816
0123a055aa66357326dd6db066592a7d,b0961721fd839e9982420e807758a2a6,garden_tools,53.9,33.93,87.83,0.36223655010333816
012a238ab54294a3b365812ccc82b135,07c055536ebf10dfbb6c6db6dbfc36e5,furniture_decor,45.9,12.65,117.22000000000001,0.40620338738442247
012a238ab54294a3b365812ccc82b135,741a31499a578979be85db7f80139e62,furniture_decor,45.9,12.71,117.16000000000001,0.40620338738442247
012a238ab54294a3b365812ccc82b135,8338cef8355d238f43711dcb9c0657b2,furniture_decor,45.9,12.71,117.16000000000001,0.40620338738442247
012b3f6ab7776a8ab3443a4ad7bef2e6,422879e10f46682990de24d770e7f83d,garden_tools,53.9,0.0,53.9,0.36223655010333816
012b3f6ab7776a8ab3443a4ad7bef2e6,422879e10f46682990de24d770e7f83d,garden_tools,53.9,0.0,53.9,0.36223655010333816
012f2c4ca09b101a73e18957c3294cd6,a9e9edb1bcac585bfbfa381ce40e5d99,garden_tools,1820.0,81.62,0.0,9.34399236516203
0132451f29a10b66a5cf1bacc85f9afe,42a2bd596fda1baef5719cb74f73030c,bed_bath_table,89.9,17.88,107.78,0.1643857823384589
0132451f29a10b66a5cf1bacc85f9afe,283dc451ad3918badb976d56ff887289,bed_bath_table,89.9,17.88,107.78,0.1643857823384589
013a98b3a668bcef05b98898177f6923,a93ad122024312ca432da7f7b32474b4,bed_bath_table,63.0,23.35,112.35,0.3122242726961048
013a98b3a668bcef05b98898177f6923,306b0c58328826c0564cbc520787d508,bed_bath_table,89.0,23.35,86.35,0.16933205153258094
01144cadcf64b6427f0a6580a3033220,9351b1e4334769dc0abe871ee3c7abc3,health_beauty,62.0,24.7,84.60000000000001,0.3177201273562404
011a43bc9bb525517251ebb3ebc99b69,ca7966fa77959536468be3c6ce1f19e1,bed_bath_table,899.0,21.2,0.0,4.282310223177202
011bf86f1b7dacebda2c874333cf656b,9ecadb84c81da840dbf3564378b586e9,furniture_decor,35.0,19.32,54.32,0.4661082031798998
011bf86f1b7dacebda2c874333cf656b,9ecadb84c81da840dbf3564378b586e9,furniture_decor,35.0,19.32,54.32,0.4661082031798998
01428962dce3b65e5433eaeb16c0f48f,54d7ad85b648d3cb2b7069ed446d7f35,computers_accessories,154.91,46.67,201.58000000000004,0.19289972911695216
01428962dce3b65e5433eaeb16c0f48f,54d7ad85b648d3cb2b7069ed446d7f35,computers_accessories,154.91,46.67,201.58000000000004,0.19289972911695216
014872cb0c4fc7695c70484966baa65c,f9471562478eba8761bc985b968a0092,housewares,54.9,23.31,234.63,0.35674069544320264
014872cb0c4fc7695c70484966baa65c,f9471562478eba8761bc985b968a0092,housewares,54.9,23.31,234.63,0.35674069544320264
014872cb0c4fc7695c70484966baa65c,f9471562478eba8761bc985b968a0092,housewares,54.9,23.31,234.63,0.35674069544320264
014872cb0c4fc7695c70484966baa65c,f9471562478eba8761bc985b968a0092,housewares,54.9,23.31,234.63,0.35674069544320264
015183dcb37f19e0456905fa5aac0b69,98d61056e0568ba048e5d78038790e77,auto,169.0,20.09,164.60999999999999,0.27033632127826185
015183dcb37f19e0456905fa5aac0b69,060cb19345d90064d1015407193c233d,auto,147.9,16.71,189.08999999999997,0.15437378794940212
017499de14d22ef9e9a83ca54727480e,e0bb3159111d86828b5caef8725ff055,housewares,101.0,26.75,81.69999999999999,0.10338179561095451
0176d7e16d1bd14cde42d9d3a24e525b,7088744b00831b410bd17716cb578f39,computers_accessories,35.0,16.11,51.11,0.4661082031798998
016a938f2b34aa5ef05027fc83f5b81b,304104a478e3a605db6072a22e4ee228,small_appliances,299.0,22.58,321.58,0.9847974270958814
016a938f2b34aa5ef05027fc83f5b81b,304104a478e3a605db6072a22e4ee228,small_appliances,299.0,22.58,321.58,0.9847974270958814
0176d7e16d1bd14cde42d9d3a24e525b,7088744b00831b410bd17716cb578f39,computers_accessories,35.0,16.11,51.11,0.4661082031798998
01787af385123b93ba50c5f05530ee12,e988092a8afe5d9393a5c3a7ca17691c,cine_photo,49.8,7.39,57.19,0.3847695542098939
01787af385123b93ba50c5f05530ee12,e988092a8afe5d9393a5c3a7ca17691c,cine_photo,49.8,7.39,57.19,0.3847695542098939
0179a3003c894f1dd3b1ddda5d1f8a12,f42892b40225227fe465626ff509a92e,home_confort,89.9,15.33,92.24,0.1643857823384589
0179a3003c894f1dd3b1ddda5d1f8a12,83309bfd8eef19fbfaa8e790b824b572,home_confort,76.9,15.34,105.22999999999999,0.23583189292022086
018bb1508d9156b81990407b91fb35a8,d537e54e990d95194a5733e79f1af1aa,sports_leisure,139.9,9.09,168.96999999999997,0.11040695066831784
018bb1508d9156b81990407b91fb35a8,ead72457c58dcea14f94c2223c684716,sports_leisure,139.9,29.07,148.98999999999998,0.11040695066831784
0191ee5deb2474bc1f4189fa709289b2,01a88bd2633c52bcc66348307cb3ae15,auto,359.98,85.59,445.56999999999994,1.3199346442709465
0191ee5deb2474bc1f4189fa709289b2,01a88bd2633c52bcc66348307cb3ae15,auto,359.98,85.59,445.56999999999994,1.3199346442709465
01b06b4d63c340902dbe3d9f8b2fe821,a659cb33082b851fb87a33af8f0fff29,auto,84.9,13.03,97.93,0.19186505563913658
01b06b4d63c340902dbe3d9f8b2fe821,a659cb33082b851fb87a33af8f0fff29,auto,84.9,13.03,97.93,0.19186505563913658
01b1a7fdae9ad1837d6ab861705a1fa5,3fae92f8d0ebb3317991934a6d717c47,bed_bath_table,49.99,16.17,69.68,0.3837253418244681
01b1a7fdae9ad1837d6ab861705a1fa5,9b02b650be0a39d8590be7d35be443f9,housewares,59.0,10.68,66.16,0.33420769133664696
01ba82170ebb683c73793bb809bbf1b9,d6fe3b4ddecd4a8393c6a1385de3bfb6,office_furniture,192.97,33.59,453.11999999999995,0.40207195748171065
01ba82170ebb683c73793bb809bbf1b9,d6fe3b4ddecd4a8393c6a1385de3bfb6,office_furniture,192.97,33.59,453.11999999999995,0.40207195748171065
01ba82170ebb683c73793bb809bbf1b9,d6fe3b4ddecd4a8393c6a1385de3bfb6,office_furniture,192.97,33.59,453.11999999999995,0.40207195748171065
01ba9a2e5dcc1568b55695106d677b0c,2629c2e1e3a0b360912763741f1bb7ef,furniture_decor,59.9,9.41,69.31,0.329261422142525
017499de14d22ef9e9a83ca54727480e,f399bbedb1d21192dffefc4a8b30a229,housewares,71.0,10.7,127.74999999999999,0.26825743541502056
019bdbaef5b5121c9b1811976aa510a5,eb6c2ecde53034fc9ec47741b3232c9d,furniture_decor,35.0,19.32,54.32,0.4661082031798998
019bdbaef5b5121c9b1811976aa510a5,eb6c2ecde53034fc9ec47741b3232c9d,furniture_decor,35.0,19.32,54.32,0.4661082031798998
019e03014ec20cc2e3b180cdcf90b4e8,8c4456c061013adccb1ba4cbce2d0365,cool_stuff,738.9,25.62,0.0,3.402423892089503
01a0013ddc7cd129e350e8671b56a263,152397b614be35e54106663bd5671f7d,garden_tools,579.0,24.5,1207.0,2.523636731933831
01a0013ddc7cd129e350e8671b56a263,152397b614be35e54106663bd5671f7d,garden_tools,579.0,24.5,1207.0,2.523636731933831
01a0013ddc7cd129e350e8671b56a263,152397b614be35e54106663bd5671f7d,garden_tools,579.0,24.5,1207.0,2.523636731933831
01a4ec962d7589584c11650ca20d728b,84bc1370758fa98d08afd0180818217a,fashion_male_clothing,199.9,13.69,207.73999999999998,0.4401582302764499
01a4ec962d7589584c11650ca20d728b,18692fdc7adb29c885d8cb84eb68a97e,fashion_male_clothing,187.2,20.54,213.59,0.37036087609272855
01a921eb5bf5df0c2990e62563ceca49,c7fd13b5e515bffdab855d0812842edb,furniture_decor,69.99,9.36,79.35,0.27380824862175746
01a921eb5bf5df0c2990e62563ceca49,c7fd13b5e515bffdab855d0812842edb,furniture_decor,69.99,9.36,79.35,0.27380824862175746
01da413c142606bf28e461e3a732f653,05542c6ab7bce0a01a5f7210380e72b3,computers_accessories,92.65,12.99,105.64,0.1492721820230862
01da413c142606bf28e461e3a732f653,05542c6ab7bce0a01a5f7210380e72b3,computers_accessories,92.65,12.99,105.64,0.1492721820230862
01dcbb39823b4cda39ddcc6679fb00ac,bbf920aa6ac72007a726e6f419156f8f,furniture_decor,39.9,17.6,57.5,0.43917851534523566
01dcbb39823b4cda39ddcc6679fb00ac,bbf920aa6ac72007a726e6f419156f8f,furniture_decor,39.9,17.6,57.5,0.43917851534523566
01ba9a2e5dcc1568b55695106d677b0c,2629c2e1e3a0b360912763741f1bb7ef,furniture_decor,59.9,9.41,69.31,0.329261422142525
01be661b8196707ef60f062632d6d1bd,99a4788cb24856965c36a24e339b6058,bed_bath_table,89.9,12.13,102.03,0.1643857823384589
01be661b8196707ef60f062632d6d1bd,99a4788cb24856965c36a24e339b6058,bed_bath_table,89.9,12.13,102.03,0.1643857823384589
01cadf993df82ff0e318addbd022f0fe,8dfb2df51786c583001deb21b4a94080,air_conditioning,398.0,29.11,427.11,1.5288870384492992
01cadf993df82ff0e318addbd022f0fe,8dfb2df51786c583001deb21b4a94080,air_conditioning,398.0,29.11,427.11,1.5288870384492992
01ccc64a2b38fdb87c25cb1944934670,bd6e8cf9fe4122c385da2bcb9f979d5d,telephony,89.0,17.06,106.06,0.16933205153258094
01ccc64a2b38fdb87c25cb1944934670,bd6e8cf9fe4122c385da2bcb9f979d5d,telephony,89.0,17.06,106.06,0.16933205153258094
01cce1175ac3c4a450e3a0f856d02734,9d0aa87e8df1bdbe0f79353520a2d538,stationery,36.23,2.27,85.24,0.45934830194793314
02014f2495eef0e869616829d481d743,43cc8e4d981bc04b9d78b12e8a908d41,health_beauty,1240.0,102.63,0.0,6.156396662283419
01e4eeac4002b2e57b7ada6bc3a3c38f,527e17a9217166ba1744ef81423887ba,furniture_decor,49.9,11.85,61.75,0.3842199687438803
01e4eeac4002b2e57b7ada6bc3a3c38f,527e17a9217166ba1744ef81423887ba,furniture_decor,49.9,11.85,61.75,0.3842199687438803
01f04ef1bf8714247c5286afd8579353,81825b8f118d301ef4933de64545b307,housewares,165.0,68.13,0.0,0.24835290263771972
0218bc1c672e0e92f10a6633ca1cc461,7e99ab6d9d5d63b0190513103bdc1188,bed_bath_table,133.0,22.99,155.99,0.07248555351338261
0218bc1c672e0e92f10a6633ca1cc461,7e99ab6d9d5d63b0190513103bdc1188,bed_bath_table,133.0,22.99,155.99,0.07248555351338261
02190241f7190a1f3c7e0df95a749c6a,e00d2c49504aeaf7acdc9ff7cf8a6107,toys,249.99,10.74,260.73,0.7154455902026389
02190241f7190a1f3c7e0df95a749c6a,e00d2c49504aeaf7acdc9ff7cf8a6107,toys,249.99,10.74,260.73,0.7154455902026389
021f21b778ea0a81da47ebe141b1b29c,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,38.4,12.69,102.18,0.447422297335439
021f21b778ea0a81da47ebe141b1b29c,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,38.4,12.69,102.18,0.447422297335439
021f21b778ea0a81da47ebe141b1b29c,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,38.4,12.69,102.18,0.447422297335439
0229b2e398fde4545d32b5bb232973ad,8b52d90d2e8716dad633486c6cc94ecf,telephony,989.0,28.63,0.0,4.7769371425894
0204196a1fd266bdc00356eb791b4516,422879e10f46682990de24d770e7f83d,garden_tools,49.0,17.64,66.64,0.3891662379380023
0204196a1fd266bdc00356eb791b4516,422879e10f46682990de24d770e7f83d,garden_tools,49.0,17.64,66.64,0.3891662379380023
02058d1c3b825765a4ec45968b8a1c97,d05d4a7430d1293367ba2ffbedcdef05,sports_leisure,1799.0,27.34,0.0,9.228579417299184
021397df4601b61a8bd063be9b5c54a0,0c4e43e25f781898363a83f9a7390ebb,computers_accessories,109.0,8.35,234.70000000000002,0.059414958329870225
021397df4601b61a8bd063be9b5c54a0,0c4e43e25f781898363a83f9a7390ebb,computers_accessories,109.0,8.35,234.70000000000002,0.059414958329870225
021397df4601b61a8bd063be9b5c54a0,0c4e43e25f781898363a83f9a7390ebb,computers_accessories,109.0,8.35,234.70000000000002,0.059414958329870225
02145cbff48d443165378d41c0e49e48,a19b6951c75da43aad691622dd2f6abe,furniture_decor,38.4,19.84,58.24000000000001,0.447422297335439
02145cbff48d443165378d41c0e49e48,a19b6951c75da43aad691622dd2f6abe,furniture_decor,38.4,19.84,58.24000000000001,0.447422297335439
023669233121f0fb7899e5be2b22885f,6b6b162b177d0f36987993aecbe1c65f,pet_shop,109.99,23.25,185.12,0.05397406221633608
023669233121f0fb7899e5be2b22885f,4dba4de4cd67ba2191c34468ac2ca841,pet_shop,38.9,16.56,262.90000000000003,0.4446743700053712
023669233121f0fb7899e5be2b22885f,784c94d1803e49492d2758907914b26c,pet_shop,109.9,19.76,188.70000000000002,0.05446868913574821
023af4b88d12c9f3f56bcb55da0450c5,fb55982be901439613a95940feefd9ee,stationery,79.0,32.49,102.25,0.2242905981339363
023af4b88d12c9f3f56bcb55da0450c5,f1b067568bb39768f754b0d1ab1abcf6,stationery,99.0,3.25,111.49000000000001,0.11437350493122558
0240111ef6f94ee97599bd002acec1cd,1e291c0c369924c39765c90de669e4b4,luggage_accessories,149.0,74.99,0.0,0.16041922807555117
0245631f7bd55dbee7c6b441629bba94,2b10e945dae5434075c8bb2be0d17325,bed_bath_table,279.9,30.84,628.98,0.8798266030872925
